,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,Accuracy,Precision,Recall
10150,890,sqrt,2,14,11,0.9,0.923076923076923,0.9
10151,890,sqrt,2,14,12,0.9333333333333333,0.9444444444444445,0.9333333333333332
10152,890,sqrt,2,14,13,0.9,0.923076923076923,0.9
10153,890,sqrt,2,14,14,0.9666666666666667,0.9696969696969697,0.9666666666666667
10154,890,sqrt,2,14,15,0.9,0.923076923076923,0.9
10155,890,sqrt,2,14,16,0.9,0.923076923076923,0.9
10156,890,sqrt,2,14,17,0.9333333333333333,0.9444444444444445,0.9333333333333332
10157,890,sqrt,2,14,18,0.9,0.923076923076923,0.9
10158,890,sqrt,2,14,19,0.9,0.923076923076923,0.9
10159,890,sqrt,2,14,20,0.9,0.923076923076923,0.9
10160,890,sqrt,4,2,5,0.9,0.923076923076923,0.9
10161,890,sqrt,4,2,6,0.8666666666666667,0.9047619047619048,0.8666666666666667
10162,890,sqrt,4,2,7,0.9,0.923076923076923,0.9
10163,890,sqrt,4,2,8,0.9,0.923076923076923,0.9
10164,890,sqrt,4,2,9,0.9,0.923076923076923,0.9
10165,890,sqrt,4,2,10,0.9,0.923076923076923,0.9
10166,890,sqrt,4,2,11,0.9,0.923076923076923,0.9
10167,890,sqrt,4,2,12,0.9333333333333333,0.9444444444444445,0.9333333333333332
10168,890,sqrt,4,2,13,0.9333333333333333,0.9444444444444445,0.9333333333333332
10169,890,sqrt,4,2,14,0.9,0.923076923076923,0.9
10170,890,sqrt,4,2,15,0.9666666666666667,0.9696969696969697,0.9666666666666667
10171,890,sqrt,4,2,16,0.9,0.923076923076923,0.9
10172,890,sqrt,4,2,17,0.9,0.923076923076923,0.9
10173,890,sqrt,4,2,18,0.9,0.923076923076923,0.9
10174,890,sqrt,4,2,19,0.9,0.923076923076923,0.9
10175,890,sqrt,4,2,20,0.9,0.923076923076923,0.9
10176,890,sqrt,4,5,5,0.9333333333333333,0.9444444444444445,0.9333333333333332
10177,890,sqrt,4,5,6,0.9,0.923076923076923,0.9
10178,890,sqrt,4,5,7,0.9333333333333333,0.9444444444444445,0.9333333333333332
10179,890,sqrt,4,5,8,0.9333333333333333,0.9444444444444445,0.9333333333333332
10180,890,sqrt,4,5,9,0.9,0.923076923076923,0.9
10181,890,sqrt,4,5,10,0.9,0.923076923076923,0.9
10182,890,sqrt,4,5,11,0.9,0.923076923076923,0.9
10183,890,sqrt,4,5,12,0.9,0.923076923076923,0.9
10184,890,sqrt,4,5,13,0.9,0.923076923076923,0.9
10185,890,sqrt,4,5,14,0.9333333333333333,0.9444444444444445,0.9333333333333332
10186,890,sqrt,4,5,15,0.9333333333333333,0.9444444444444445,0.9333333333333332
